docID,sentenceID,sub_dep,subid,sub_word,sub_POS,Title,Region,Country,Century,Year,Macro_Region,ORSCORE,Genre
dr16ent,14,nsubj,4a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,16,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,20,nsubj,2a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,22,nsubj,10a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,22,nsubj,12a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,24,nsubj,14a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,26,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,29,nsubj,12a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,31,nsubj,3a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,33,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,37,nsubj,9,yo,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,37,nsubj,12a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,41,nsubj,3a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,42,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,44,nsubj,3a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,44,nsubj,6a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,46,nsubj,2a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,46,nsubj,4a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,46,nsubj,9a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,49,nsubj,1a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,51,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,55,nsubj,9,yo,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,55,nsubj,30a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,56,nsubj,1a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,57,nsubj,2a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,58,nsubj,9a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,58,nsubj,11a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,62,nsubj,18a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,62,nsubj,28a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,62,nsubj,57a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,65,nsubj,18a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,65,nsubj,32a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,65,nsubj,36a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,67,nsubj,8a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,67,nsubj,28a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,69,nsubj,2,Yo,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,69,nsubj,16,él,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,71,nsubj,2a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,71,nsubj,16,yo,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,71,nsubj,31a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,71,nsubj,97a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,74,nsubj,2a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,76,nsubj,7a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,76,nsubj,10,yo,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,78,nsubj,77a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,78,nsubj,88a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,78,nsubj,88a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,80,nsubj,3a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,80,nsubj,38a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,82,nsubj,4a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,84,nsubj,27a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,87,nsubj,9a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,89,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,94,nsubj,20a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,94,nsubj,27a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,98,nsubj,2,Yo,OVERT,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,99,nsubj,7a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,99,nsubj,25a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,99,nsubj,40a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,101,nsubj,5a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,101,nsubj,11a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,101,nsubj,48a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,103,nsubj,9a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,107,nsubj,21a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16ent,107,nsubj,21a,0,NULL,Entremés,Caribbean,DR,16,1588,Non-Spain,0.68,LIT
dr16sdj,5,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,5,nsubj,6a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,8,él,OVERT,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,21a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,25,él,OVERT,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,62a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,69a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,69a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,79a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,85a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,85a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,85a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,103a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,109a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,6,nsubj,119a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,7,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,7,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,9,nsubj,14a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,10,nsubj,6a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,10,nsubj,54a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,10,nsubj,54a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,10,nsubj,91a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,10,nsubj,91a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,11,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,11,nsubj,9a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,11,nsubj,11a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,11,nsubj,14a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,12,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,12,nsubj,10a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,13,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,13,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,13,nsubj,15a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,14,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,21a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,24a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,26a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,40a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,49a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,15,nsubj,57a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,16,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,16,nsubj,9a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,16,nsubj,21a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,16,nsubj,30a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,16,nsubj,62a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,17,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,17,nsubj,9a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,18,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,18,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,18,nsubj,29a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,19,nsubj,9a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,19,nsubj,11a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,19,nsubj,16a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,32a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,45a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,47a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,72a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,86a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,20,nsubj,96a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,21,nsubj,8a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,22,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,22,nsubj,24a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,22,nsubj,28a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,22,nsubj,55a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,23,nsubj,18a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,23,nsubj,26a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,24,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,24,nsubj,26a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,24,nsubj,34a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,26,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,26,nsubj,6a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,27,nsubj,18a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,27,nsubj,20a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,27,nsubj,32a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,27,nsubj,38a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,28,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,28,nsubj,7a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,29,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,29,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,29,nsubj,10a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,31,nsubj,6a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,31,nsubj,8a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,33,nsubj,20a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,33,nsubj,22a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,36,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,36,nsubj,19a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,36,nsubj,24a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,36,nsubj,24a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,37,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,37,nsubj,11a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,38,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,38,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,38,nsubj,17a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,38,nsubj,27a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,39,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,40,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,40,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,40,nsubj,9a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,41,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,41,nsubj,14a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,42,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,42,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,42,nsubj,16a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,43,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,44,nsubj,4a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,44,nsubj,24a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,44,nsubj,38a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,46,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,48,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,50,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,50,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,15a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,32a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,45a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,52a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,54a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,52,nsubj,69a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,53,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,53,nsubj,11a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,54,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,54,nsubj,5a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,54,nsubj,13a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,56,nsubj,13a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,56,nsubj,38a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,56,nsubj,38a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,56,nsubj,54a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,57,nsubj,34a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,28a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,46a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,50a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,63a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,78a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,107a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,58,nsubj,122a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,59,nsubj,26a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,59,nsubj,34a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,59,nsubj,41a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,14a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,24a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,39a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,50a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,62a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,69a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,60,nsubj,75a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,61,nsubj,31a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,61,nsubj,43a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,61,nsubj,48a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,61,nsubj,48a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,64,nsubj,45a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,64,nsubj,48a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,64,nsubj,80a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,64,nsubj,100a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,65,nsubj,3a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
dr16sdj,65,nsubj,21a,0,NULL,Sobre lo de la justicia,Caribbean,DR,16,1500,Non-Spain,0.05,DOC
